           427	2025-01-07 09:22:48	1	0	1	0
            59	2025-01-07 09:22:53	1	0	1	0
           278	2025-01-07 11:05:00	1	0	1	0
           385	2025-01-07 11:05:06	1	0	1	0
           387	2025-01-07 11:05:20	1	0	1	0
           271	2025-01-07 11:06:34	1	0	1	0
           239	2025-01-07 11:09:34	1	0	1	0
           299	2025-01-07 11:11:25	1	0	1	0
           236	2025-01-07 11:15:22	1	0	15	0
           238	2025-01-07 11:15:52	1	0	1	0
           400	2025-01-07 11:18:50	1	0	1	0
           212	2025-01-07 11:35:28	1	0	1	0
           355	2025-01-07 11:35:34	1	1	1	0
           213	2025-01-07 11:35:39	1	1	1	0
            58	2025-01-07 11:35:44	1	1	1	0
            83	2025-01-07 11:36:01	1	1	1	0
           398	2025-01-07 11:36:13	1	1	1	0
            40	2025-01-07 11:36:31	1	1	1	0
           382	2025-01-07 11:37:33	1	1	1	0
           379	2025-01-07 11:39:03	1	1	1	0
           412	2025-01-07 11:42:37	1	1	1	0
            91	2025-01-07 11:46:11	1	1	1	0
           413	2025-01-07 11:46:36	1	1	1	0
           249	2025-01-07 11:56:18	1	1	1	0
            36	2025-01-07 11:56:35	1	1	1	0
            91	2025-01-07 12:01:10	1	0	1	0
           114	2025-01-07 12:01:26	1	0	1	0
           382	2025-01-07 12:01:43	1	0	1	0
           416	2025-01-07 12:01:51	1	0	1	0
           241	2025-01-07 12:03:30	1	0	1	0
           354	2025-01-07 12:03:39	1	0	1	0
           427	2025-01-07 12:03:53	1	0	4	0
           355	2025-01-07 12:04:04	1	0	1	0
            40	2025-01-07 12:04:14	1	0	1	0
           212	2025-01-07 12:04:27	1	0	1	0
           340	2025-01-07 12:05:57	1	1	1	0
           303	2025-01-07 12:06:23	1	1	1	0
           304	2025-01-07 12:07:49	1	1	1	0
           292	2025-01-07 12:08:23	1	1	1	0
           386	2025-01-07 12:08:36	1	1	1	0
            76	2025-01-07 12:09:45	1	1	1	0
           266	2025-01-07 12:10:13	1	1	1	0
            83	2025-01-07 12:10:33	1	1	1	0
           271	2025-01-07 12:10:42	1	1	1	0
           278	2025-01-07 12:10:49	1	1	1	0
           385	2025-01-07 12:11:04	1	1	1	0
           387	2025-01-07 12:11:11	1	1	1	0
           426	2025-01-07 12:11:29	1	1	1	0
           398	2025-01-07 12:11:35	1	1	1	0
            39	2025-01-07 12:11:59	1	1	1	0
           265	2025-01-07 12:13:27	1	1	1	0
           245	2025-01-07 12:13:34	1	1	1	0
           115	2025-01-07 12:14:14	1	1	15	0
           243	2025-01-07 12:14:53	1	1	1	0
            67	2025-01-07 12:15:09	1	1	1	0
           263	2025-01-07 12:15:47	1	1	1	0
           369	2025-01-07 12:16:34	1	1	1	0
           301	2025-01-07 12:22:01	1	1	1	0
           292	2025-01-07 12:24:18	1	1	1	0
           115	2025-01-07 12:24:22	1	1	1	0
           265	2025-01-07 12:24:42	1	1	1	0
           241	2025-01-07 12:25:57	1	1	1	0
           360	2025-01-07 12:26:08	1	1	1	0
           262	2025-01-07 12:26:15	1	1	1	0
           118	2025-01-07 12:26:34	1	1	1	0
           303	2025-01-07 12:29:51	1	1	1	0
           299	2025-01-07 12:30:18	1	1	1	0
           238	2025-01-07 12:30:28	1	1	1	0
            58	2025-01-07 12:30:33	1	1	1	0
            61	2025-01-07 12:30:37	1	1	1	0
           361	2025-01-07 12:31:58	1	1	1	0
           416	2025-01-07 12:34:14	1	1	1	0
           335	2025-01-07 12:36:22	1	1	1	0
           340	2025-01-07 12:37:02	1	0	1	0
           118	2025-01-07 12:37:59	1	0	1	0
           264	2025-01-07 12:42:29	1	0	1	0
           331	2025-01-07 12:44:12	1	0	1	0
           264	2025-01-07 12:44:49	1	0	1	0
            61	2025-01-07 12:45:26	1	0	1	0
           426	2025-01-07 12:45:40	1	0	1	0
            30	2025-01-07 12:45:51	1	0	1	0
           213	2025-01-07 12:46:32	1	0	1	0
            39	2025-01-07 12:47:19	1	0	1	0
           243	2025-01-07 12:47:33	1	0	1	0
           386	2025-01-07 12:48:09	1	0	1	0
           331	2025-01-07 12:49:23	1	0	1	0
           379	2025-01-07 12:53:57	1	0	1	0
           236	2025-01-07 12:54:53	1	0	1	0
            36	2025-01-07 12:55:29	1	0	1	0
           249	2025-01-07 12:55:33	1	0	1	0
           412	2025-01-07 12:56:41	1	0	1	0
           239	2025-01-07 12:56:49	1	0	1	0
           263	2025-01-07 12:58:41	1	0	1	0
           427	2025-01-07 12:58:49	1	0	1	0
            76	2025-01-07 13:01:42	1	0	1	0
           400	2025-01-07 16:13:48	1	0	1	0
           278	2025-01-07 17:01:07	1	0	1	0
           387	2025-01-07 17:01:36	1	0	1	0
            58	2025-01-07 17:01:58	1	0	15	0
           212	2025-01-07 17:02:07	1	0	1	0
           299	2025-01-07 17:02:21	1	0	1	0
           238	2025-01-07 17:02:42	1	0	1	0
           236	2025-01-07 17:02:53	1	0	1	0
           379	2025-01-07 17:02:58	1	0	1	0
           239	2025-01-07 17:03:11	1	0	1	0
           271	2025-01-07 17:03:25	1	0	1	0
           385	2025-01-07 17:03:30	1	0	1	0
           427	2025-01-07 17:03:36	1	0	4	0
            83	2025-01-07 17:03:43	1	0	1	0
           355	2025-01-07 17:04:05	1	1	1	0
           340	2025-01-07 17:05:09	1	1	1	0
           266	2025-01-07 17:05:37	1	1	1	0
           213	2025-01-07 17:06:20	1	1	1	0
           331	2025-01-07 17:07:08	1	1	1	0
           241	2025-01-07 17:07:20	1	1	1	0
           312	2025-01-07 17:07:33	1	1	1	0
            91	2025-01-07 17:07:43	1	1	1	0
           303	2025-01-07 17:07:50	1	1	1	0
            67	2025-01-07 17:08:16	1	1	1	0
           426	2025-01-07 17:08:47	1	1	1	0
           398	2025-01-07 17:08:58	1	1	1	0
            40	2025-01-07 17:09:13	1	1	1	0
           265	2025-01-07 17:09:24	1	1	1	0
           360	2025-01-07 17:09:26	1	1	1	0
           301	2025-01-07 17:09:31	1	1	1	0
           230	2025-01-07 17:09:38	1	1	1	0
           382	2025-01-07 17:11:22	1	1	15	0
           386	2025-01-07 17:11:32	1	1	1	0
           416	2025-01-07 17:11:40	1	1	1	0
           383	2025-01-07 17:11:46	1	1	1	0
           249	2025-01-07 17:12:10	1	1	1	0
            36	2025-01-07 17:12:13	1	1	1	0
            30	2025-01-07 17:13:21	1	1	1	0
           245	2025-01-07 17:15:49	1	1	1	0
           118	2025-01-07 17:16:09	1	1	1	0
           304	2025-01-07 17:17:21	1	1	1	0
            61	2025-01-07 17:17:56	1	1	1	0
           354	2025-01-07 17:18:22	1	1	1	0
           263	2025-01-07 17:18:56	1	1	1	0
            76	2025-01-07 17:19:40	1	1	1	0
           369	2025-01-07 17:21:06	1	1	1	0
            39	2025-01-07 17:24:23	1	1	1	0
           264	2025-01-07 17:39:24	1	1	1	0
           243	2025-01-07 17:39:50	1	1	1	0
           292	2025-01-07 18:05:09	1	1	1	0
           262	2025-01-07 18:13:53	1	1	1	0
           123	2025-01-07 22:04:39	1	1	1	0
           387	2025-01-08 06:02:16	1	1	1	0
           271	2025-01-08 06:12:58	1	1	1	0
           385	2025-01-08 06:38:14	1	1	1	0
           299	2025-01-08 06:46:03	1	1	1	0
           238	2025-01-08 06:46:52	1	1	1	0
           412	2025-01-08 06:48:49	1	1	1	0
           355	2025-01-08 06:52:52	1	1	1	0
           236	2025-01-08 06:56:53	1	1	1	0
           278	2025-01-08 06:58:20	1	1	1	0
            58	2025-01-08 07:03:47	1	1	1	0
           345	2025-01-08 07:08:06	1	1	1	0
            83	2025-01-08 07:08:52	1	1	1	0
           302	2025-01-08 07:15:31	1	1	1	0
            67	2025-01-08 07:16:33	1	1	1	0
           100	2025-01-08 07:16:42	1	1	1	0
           301	2025-01-08 07:22:33	1	1	1	0
           123	2025-01-08 07:25:55	1	1	1	0
           266	2025-01-08 07:26:16	1	1	1	0
            64	2025-01-08 07:27:03	1	1	1	0
           213	2025-01-08 07:27:59	1	1	1	0
           241	2025-01-08 07:28:36	1	1	1	0
           379	2025-01-08 07:30:15	1	1	1	0
           212	2025-01-08 07:31:49	1	0	1	0
           340	2025-01-08 07:33:10	1	0	1	0
           353	2025-01-08 07:33:13	1	0	1	0
            36	2025-01-08 07:33:54	1	0	1	0
           249	2025-01-08 07:34:01	1	0	1	0
           400	2025-01-08 07:36:43	1	0	1	0
           265	2025-01-08 07:37:19	1	0	1	0
            39	2025-01-08 07:37:37	1	0	1	0
           234	2025-01-08 07:38:17	1	0	1	0
           115	2025-01-08 07:38:48	1	0	1	0
           304	2025-01-08 07:41:53	1	0	1	0
            30	2025-01-08 07:43:12	1	0	15	0
           245	2025-01-08 07:43:47	1	0	1	0
           292	2025-01-08 07:44:19	1	0	1	0
           426	2025-01-08 07:45:17	1	0	1	0
           303	2025-01-08 07:46:07	1	0	1	0
           331	2025-01-08 07:46:12	1	0	1	0
           386	2025-01-08 07:52:24	1	0	1	0
           427	2025-01-08 07:57:54	1	0	1	0
           416	2025-01-08 07:58:01	1	0	1	0
           415	2025-01-08 08:00:32	1	0	1	0
            61	2025-01-08 08:02:14	1	0	1	0
           243	2025-01-08 08:03:04	1	0	1	0
           264	2025-01-08 08:04:13	1	0	1	0
           263	2025-01-08 08:06:48	1	0	1	0
            76	2025-01-08 08:17:49	1	0	1	0
           354	2025-01-08 08:19:03	1	0	1	0
           118	2025-01-08 08:41:55	1	0	1	0
           278	2025-01-08 11:06:19	1	0	1	0
           385	2025-01-08 11:06:45	1	0	1	0
           271	2025-01-08 11:06:52	1	0	1	0
           400	2025-01-08 11:08:00	1	0	1	0
           299	2025-01-08 11:09:34	1	0	1	0
           407	2025-01-08 11:10:38	1	0	1	0
           400	2025-01-08 11:13:02	1	0	1	0
           238	2025-01-08 11:16:18	1	0	1	0
           355	2025-01-08 11:34:08	1	0	1	0
           213	2025-01-08 11:35:02	1	0	1	0
            83	2025-01-08 11:35:18	1	0	1	0
            58	2025-01-08 11:35:52	1	0	1	0
           398	2025-01-08 11:37:53	1	0	1	0
           212	2025-01-08 11:39:29	1	0	1	0
            40	2025-01-08 11:40:49	1	1	1	0
           417	2025-01-08 11:41:06	1	1	1	0
           397	2025-01-08 11:41:13	1	1	1	0
           369	2025-01-08 11:42:13	1	1	1	0
           382	2025-01-08 11:51:56	1	1	1	0
           340	2025-01-08 12:01:03	1	1	1	0
           236	2025-01-08 12:03:09	1	1	15	0
           243	2025-01-08 12:03:17	1	1	1	0
           212	2025-01-08 12:03:27	1	1	1	0
           292	2025-01-08 12:03:45	1	1	1	0
           427	2025-01-08 12:03:47	1	1	4	0
           386	2025-01-08 12:04:15	1	1	1	0
           241	2025-01-08 12:04:55	1	1	1	0
            36	2025-01-08 12:05:09	1	1	1	0
           398	2025-01-08 12:06:45	1	0	1	0
           301	2025-01-08 12:06:51	1	0	1	0
           371	2025-01-08 12:06:59	1	0	1	0
           416	2025-01-08 12:07:00	1	0	1	0
            40	2025-01-08 12:07:13	1	0	1	0
           383	2025-01-08 12:07:19	1	0	1	0
           426	2025-01-08 12:07:26	1	0	1	0
           263	2025-01-08 12:07:36	1	0	1	0
           303	2025-01-08 12:07:54	1	0	1	0
           310	2025-01-08 12:08:03	1	0	1	0
            67	2025-01-08 12:08:09	1	0	1	0
           331	2025-01-08 12:08:15	1	0	1	0
           115	2025-01-08 12:08:33	1	0	1	0
           304	2025-01-08 12:08:36	1	0	1	0
           417	2025-01-08 12:08:43	1	0	1	0
           335	2025-01-08 12:08:53	1	0	1	0
           360	2025-01-08 12:09:02	1	0	1	0
           264	2025-01-08 12:09:06	1	0	1	0
           345	2025-01-08 12:09:32	1	1	1	0
            76	2025-01-08 12:09:40	1	1	1	0
           271	2025-01-08 12:11:19	1	1	1	0
            83	2025-01-08 12:11:38	1	1	1	0
           278	2025-01-08 12:11:56	1	1	1	0
           385	2025-01-08 12:12:08	1	1	1	0
           302	2025-01-08 12:12:38	1	1	1	0
           264	2025-01-08 12:16:57	1	1	1	0
            67	2025-01-08 12:17:48	1	1	1	0
           299	2025-01-08 12:18:54	1	1	1	0
           238	2025-01-08 12:19:01	1	1	1	0
           427	2025-01-08 12:19:08	1	1	4	0
           304	2025-01-08 12:20:11	1	1	1	0
           115	2025-01-08 12:20:12	1	1	1	0
           355	2025-01-08 12:21:31	1	0	1	0
           426	2025-01-08 12:22:11	1	0	1	0
           369	2025-01-08 12:22:28	1	0	1	0
           386	2025-01-08 12:22:34	1	0	1	0
           399	2025-01-08 12:22:40	1	0	1	0
           354	2025-01-08 12:23:36	1	0	1	0
            39	2025-01-08 12:26:11	1	0	1	0
           416	2025-01-08 12:26:26	1	0	1	0
           303	2025-01-08 12:26:28	1	0	1	0
           383	2025-01-08 12:26:34	1	0	1	0
           118	2025-01-08 12:27:25	1	0	1	0
           331	2025-01-08 12:31:44	1	0	1	0
           243	2025-01-08 12:32:54	1	0	1	0
           301	2025-01-08 12:33:02	1	0	1	0
           265	2025-01-08 12:33:14	1	0	1	0
           245	2025-01-08 12:33:21	1	0	1	0
           345	2025-01-08 12:37:14	1	0	1	0
           335	2025-01-08 12:37:25	1	0	1	0
           255	2025-01-08 12:38:04	1	0	1	0
           310	2025-01-08 12:38:07	1	0	1	0
           361	2025-01-08 12:39:19	1	0	1	0
           360	2025-01-08 12:40:23	1	0	1	0
           340	2025-01-08 12:40:29	1	0	1	0
           382	2025-01-08 12:40:54	1	0	15	0
           263	2025-01-08 12:41:05	1	0	1	0
           302	2025-01-08 12:42:34	1	0	1	0
           241	2025-01-08 12:42:41	1	0	1	0
           354	2025-01-08 12:43:18	1	0	1	0
           234	2025-01-08 12:43:23	1	0	1	0
           352	2025-01-08 12:43:31	1	0	1	0
           265	2025-01-08 12:45:22	1	0	1	0
           245	2025-01-08 12:45:27	1	0	1	0
           379	2025-01-08 12:46:42	1	0	1	0
           213	2025-01-08 12:47:29	1	0	1	0
           266	2025-01-08 12:51:12	1	0	1	0
            58	2025-01-08 12:51:55	1	0	15	0
            36	2025-01-08 12:54:11	1	0	1	0
           249	2025-01-08 12:54:16	1	0	1	0
           312	2025-01-08 12:56:03	1	0	1	0
           239	2025-01-08 12:58:23	1	0	1	0
           230	2025-01-08 13:07:55	1	0	1	0
           298	2025-01-08 14:22:52	1	0	1	0
           123	2025-01-08 15:30:29	1	0	1	0
           400	2025-01-08 17:00:42	1	0	1	0
           353	2025-01-08 17:00:49	1	0	1	0
           278	2025-01-08 17:01:33	1	0	1	0
           238	2025-01-08 17:01:39	1	0	1	0
           299	2025-01-08 17:01:48	1	0	1	0
           417	2025-01-08 17:02:51	1	0	1	0
           212	2025-01-08 17:02:53	1	0	1	0
